borrower_id,age,state,annual_income,employment_status,housing_status,dti_ratio,years_at_current_residence,credit_history_years,fico_score,fico_band
BOR107476,40,WA,36800.0,Full-time,Rent,42.0,0.1,24,633,Fair (620-679)
BOR107477,30,NV,38400.0,Part-time,Own,50.9,3.4,12,744,Very Good (740-799)
BOR107478,42,NY,44400.0,Full-time,Mortgage,23.5,13.2,19,712,Good (680-739)
BOR107479,57,OH,61700.0,Full-time,Own,43.4,10.1,34,686,Good (680-739)
BOR107480,52,NM,29800.0,Full-time,Mortgage,31.2,2.3,35,710,Good (680-739)
BOR107481,41,MI,44400.0,Part-time,Rent,40.6,0.4,24,673,Fair (620-679)
BOR107482,66,IN,40500.0,Full-time,Rent,36.0,0.3,49,706,Good (680-739)
BOR107483,73,NH,27800.0,Full-time,Mortgage,26.9,7.4,54,727,Good (680-739)
BOR107484,35,AZ,29100.0,Retired,Rent,26.8,1.3,19,702,Good (680-739)
BOR107485,38,GA,49400.0,Full-time,Rent,30.9,5.9,22,699,Good (680-739)
BOR107486,49,AZ,49000.0,Full-time,Rent,36.7,5.0,29,771,Very Good (740-799)
BOR107487,30,TX,33100.0,Full-time,Rent,38.1,3.4,14,576,Poor (<620)
BOR107488,51,FL,48300.0,Part-time,Rent,62.8,6.3,32,628,Fair (620-679)
BOR107489,42,CA,34900.0,Full-time,Mortgage,38.6,0.5,23,682,Good (680-739)
BOR107490,45,LA,84000.0,Full-time,Rent,20.2,3.1,25,633,Fair (620-679)
BOR107491,34,MO,44500.0,Full-time,Rent,45.7,4.2,12,654,Fair (620-679)
BOR107492,32,GA,76400.0,Full-time,Rent,39.1,1.9,14,764,Very Good (740-799)
BOR107493,19,IL,21800.0,Full-time,Rent,31.5,1.3,1,670,Fair (620-679)
BOR107494,59,MO,53900.0,Full-time,Rent,22.1,0.4,38,561,Poor (<620)
BOR107495,52,MS,61000.0,Full-time,Mortgage,30.4,0.0,32,652,Fair (620-679)
BOR107496,49,GA,43800.0,Retired,Rent,44.9,12.8,30,684,Good (680-739)
BOR107497,45,NC,36600.0,Full-time,Rent,38.2,1.9,29,683,Good (680-739)
BOR107498,19,LA,43500.0,Full-time,Own,46.7,2.2,2,716,Good (680-739)
BOR107499,32,LA,65100.0,Full-time,Rent,46.2,6.5,10,711,Good (680-739)
BOR107500,38,MS,27000.0,Part-time,Rent,35.2,0.4,19,671,Fair (620-679)
BOR107501,28,GA,63900.0,Full-time,Rent,5.0,0.8,10,602,Poor (<620)
BOR107502,21,FL,53800.0,Part-time,Rent,24.1,4.7,1,651,Fair (620-679)
BOR107503,29,NJ,41500.0,Full-time,Rent,17.7,3.0,9,640,Fair (620-679)
BOR107504,42,GA,42300.0,Full-time,Rent,47.3,2.3,19,661,Fair (620-679)
BOR107505,42,LA,47900.0,Retired,Own,38.3,3.0,20,725,Good (680-739)
BOR107506,52,CA,98400.0,Part-time,Mortgage,31.0,7.7,35,706,Good (680-739)
BOR107507,66,TN,54500.0,Part-time,Other,27.9,5.9,50,734,Good (680-739)
BOR107508,49,MS,30500.0,Part-time,Mortgage,44.0,2.7,33,655,Fair (620-679)
BOR107509,39,NH,38300.0,Full-time,Rent,24.2,3.4,21,778,Very Good (740-799)
BOR107510,63,IN,27900.0,Full-time,Rent,20.2,1.0,41,724,Good (680-739)
BOR107511,22,UT,19900.0,Full-time,Mortgage,19.4,3.5,1,687,Good (680-739)
BOR107512,19,TX,27600.0,Self-employed,Rent,34.2,3.3,1,719,Good (680-739)
BOR107513,30,NC,49200.0,Unemployed,Rent,25.0,3.8,14,636,Fair (620-679)
BOR107514,51,CA,82700.0,Full-time,Mortgage,43.1,1.9,30,543,Poor (<620)
BOR107515,43,NH,73000.0,Full-time,Own,32.9,1.9,25,641,Fair (620-679)
BOR107516,27,MS,27700.0,Full-time,Rent,19.0,3.6,11,729,Good (680-739)
BOR107517,32,CA,32600.0,Self-employed,Rent,30.5,2.3,9,685,Good (680-739)
BOR107518,26,CA,30600.0,Part-time,Own,23.1,6.9,7,671,Fair (620-679)
BOR107519,26,NC,18000.0,Retired,Own,31.6,20.3,10,625,Fair (620-679)
BOR107520,60,OH,43200.0,Full-time,Rent,43.7,0.0,41,553,Poor (<620)
BOR107521,39,NV,66900.0,Part-time,Rent,31.2,2.2,18,773,Very Good (740-799)
BOR107522,62,PA,41600.0,Full-time,Rent,26.1,4.6,42,666,Fair (620-679)
BOR107523,30,MN,26400.0,Full-time,Rent,37.2,0.6,9,652,Fair (620-679)
BOR107524,47,AZ,31900.0,Full-time,Rent,28.4,2.6,28,636,Fair (620-679)
BOR107525,44,MI,40200.0,Full-time,Rent,38.0,1.9,27,762,Very Good (740-799)
BOR107526,52,NY,65900.0,Full-time,Rent,36.0,3.3,32,737,Good (680-739)
BOR107527,44,NH,42900.0,Full-time,Rent,22.1,0.7,27,617,Poor (<620)
BOR107528,53,TN,62100.0,Self-employed,Other,19.5,1.5,34,756,Very Good (740-799)
BOR107529,48,NJ,45000.0,Full-time,Own,29.0,5.4,26,671,Fair (620-679)
BOR107530,28,MI,51900.0,Full-time,Rent,36.7,8.0,11,640,Fair (620-679)
BOR107531,50,MS,30500.0,Part-time,Mortgage,49.9,2.6,33,661,Fair (620-679)
BOR107532,40,NV,34200.0,Full-time,Rent,21.3,0.0,22,629,Fair (620-679)
BOR107533,32,NV,26500.0,Full-time,Rent,22.5,0.4,10,594,Poor (<620)
BOR107534,49,TN,61100.0,Full-time,Mortgage,42.3,0.4,33,730,Good (680-739)
BOR107535,52,LA,40900.0,Full-time,Rent,34.4,1.1,29,666,Fair (620-679)
BOR107536,35,GA,18000.0,Self-employed,Rent,30.7,0.2,15,720,Good (680-739)
BOR107537,37,MD,57900.0,Full-time,Rent,39.2,9.1,21,699,Good (680-739)
BOR107538,24,NJ,72300.0,Full-time,Rent,44.9,2.0,1,716,Good (680-739)
BOR107539,19,TN,32400.0,Full-time,Rent,42.8,4.4,1,547,Poor (<620)
BOR107540,38,NH,57900.0,Full-time,Own,25.4,3.7,22,624,Fair (620-679)
BOR107541,51,NH,42400.0,Full-time,Other,36.8,8.4,30,717,Good (680-739)
BOR107542,34,WA,18000.0,Part-time,Rent,43.8,3.8,14,597,Poor (<620)
BOR107543,58,MA,112300.0,Full-time,Rent,29.6,4.9,38,704,Good (680-739)
BOR107544,39,LA,42500.0,Full-time,Rent,36.2,2.9,21,590,Poor (<620)
BOR107545,39,NH,51100.0,Full-time,Rent,26.6,7.9,19,681,Good (680-739)
BOR107546,38,MN,35200.0,Full-time,Rent,22.9,1.9,18,785,Very Good (740-799)
BOR107547,53,TX,40800.0,Full-time,Own,36.6,7.9,34,730,Good (680-739)
BOR107548,29,NC,50100.0,Part-time,Mortgage,41.7,0.8,11,560,Poor (<620)
BOR107549,39,LA,29200.0,Full-time,Mortgage,40.1,16.7,16,735,Good (680-739)
BOR107550,34,MN,99900.0,Part-time,Mortgage,19.1,6.1,15,798,Very Good (740-799)
BOR107551,34,WI,68000.0,Full-time,Mortgage,45.6,2.3,12,850,Exceptional (800+)
BOR107552,41,MO,58800.0,Full-time,Rent,38.3,8.9,23,711,Good (680-739)
BOR107553,40,NJ,43700.0,Full-time,Rent,43.8,0.5,20,591,Poor (<620)
BOR107554,54,NJ,33100.0,Full-time,Rent,23.3,0.4,35,708,Good (680-739)
BOR107555,41,NV,74100.0,Unemployed,Rent,41.0,6.4,23,784,Very Good (740-799)
BOR107556,48,GA,61400.0,Full-time,Own,39.0,0.5,25,668,Fair (620-679)
BOR107557,43,MO,39000.0,Part-time,Rent,20.0,0.9,27,748,Very Good (740-799)
BOR107558,58,MD,28600.0,Full-time,Rent,37.0,12.6,39,625,Fair (620-679)
BOR107559,37,NV,22900.0,Full-time,Rent,22.3,0.8,16,704,Good (680-739)
BOR107560,37,NC,47200.0,Full-time,Own,32.8,0.1,20,518,Poor (<620)
BOR107561,50,WI,41700.0,Full-time,Other,55.8,3.0,33,618,Poor (<620)
BOR107562,37,FL,79500.0,Full-time,Rent,35.5,10.1,18,680,Good (680-739)
BOR107563,47,NY,72900.0,Full-time,Rent,31.5,3.7,30,656,Fair (620-679)
BOR107564,69,NJ,47500.0,Self-employed,Mortgage,17.8,2.2,52,595,Poor (<620)
BOR107565,29,TX,45000.0,Full-time,Rent,35.6,6.7,13,648,Fair (620-679)
BOR107566,59,NM,27800.0,Full-time,Rent,31.1,8.9,36,701,Good (680-739)
BOR107567,35,MS,75200.0,Full-time,Rent,12.6,2.5,12,674,Fair (620-679)
BOR107568,57,TX,45500.0,Unemployed,Mortgage,21.7,0.9,37,684,Good (680-739)
BOR107569,49,NV,61200.0,Full-time,Own,41.6,6.3,29,728,Good (680-739)
BOR107570,48,WA,79200.0,Full-time,Other,45.6,2.7,30,658,Fair (620-679)
BOR107571,39,MD,36200.0,Full-time,Rent,33.4,1.7,17,768,Very Good (740-799)
BOR107572,38,LA,32100.0,Full-time,Rent,42.8,3.2,20,616,Poor (<620)
BOR107573,32,MA,141600.0,Full-time,Rent,33.0,2.9,16,805,Exceptional (800+)
BOR107574,41,FL,60900.0,Unemployed,Own,25.1,5.0,24,752,Very Good (740-799)
BOR107575,39,CA,41100.0,Full-time,Rent,54.7,5.9,20,657,Fair (620-679)
BOR107576,43,WA,81500.0,Full-time,Own,18.6,3.8,22,661,Fair (620-679)
BOR107577,24,NM,40600.0,Full-time,Mortgage,36.9,0.4,4,693,Good (680-739)
BOR107578,41,MA,54000.0,Full-time,Own,26.2,3.7,22,719,Good (680-739)
BOR107579,56,MI,36100.0,Retired,Mortgage,30.6,10.4,33,751,Very Good (740-799)
BOR107580,52,CA,46300.0,Full-time,Rent,48.6,0.7,34,593,Poor (<620)
BOR107581,41,MS,41200.0,Self-employed,Rent,33.1,8.2,21,708,Good (680-739)
BOR107582,72,NC,33200.0,Self-employed,Own,29.4,6.5,55,542,Poor (<620)
BOR107583,34,MD,52000.0,Full-time,Rent,27.2,5.7,17,668,Fair (620-679)
BOR107584,40,MD,35000.0,Retired,Mortgage,38.3,2.8,17,775,Very Good (740-799)
BOR107585,24,OH,60400.0,Unemployed,Rent,23.2,0.2,3,588,Poor (<620)
BOR107586,36,TX,40700.0,Self-employed,Mortgage,33.6,4.6,15,576,Poor (<620)
BOR107587,62,MI,21500.0,Full-time,Own,31.3,2.2,44,694,Good (680-739)
BOR107588,37,GA,61700.0,Full-time,Rent,24.8,3.7,16,770,Very Good (740-799)
BOR107589,23,MD,62100.0,Full-time,Own,18.4,4.6,6,701,Good (680-739)
BOR107590,51,NV,128600.0,Retired,Rent,33.0,2.8,30,556,Poor (<620)
BOR107591,46,IL,47000.0,Full-time,Rent,28.9,2.7,24,571,Poor (<620)
BOR107592,51,WA,50600.0,Part-time,Mortgage,34.9,2.5,29,686,Good (680-739)
BOR107593,37,TX,57800.0,Self-employed,Rent,11.0,2.3,17,603,Poor (<620)
BOR107594,29,IL,73800.0,Retired,Rent,28.1,1.6,11,689,Good (680-739)
BOR107595,39,CO,71700.0,Self-employed,Own,41.2,0.6,20,693,Good (680-739)
BOR107596,48,MN,53800.0,Self-employed,Rent,16.2,6.7,25,648,Fair (620-679)
BOR107597,40,MN,45900.0,Part-time,Other,51.4,1.2,18,798,Very Good (740-799)
BOR107598,46,NY,68100.0,Full-time,Mortgage,36.3,8.9,30,718,Good (680-739)
BOR107599,35,AZ,45100.0,Full-time,Own,31.2,3.8,12,759,Very Good (740-799)
BOR107600,46,NJ,26100.0,Unemployed,Mortgage,33.7,7.9,23,740,Very Good (740-799)
BOR107601,41,NH,23700.0,Full-time,Rent,24.1,6.5,20,670,Fair (620-679)
BOR107602,33,IN,40900.0,Self-employed,Other,46.8,0.6,13,667,Fair (620-679)
BOR107603,43,MS,49200.0,Full-time,Rent,34.4,2.8,21,661,Fair (620-679)
BOR107604,36,NY,141800.0,Full-time,Rent,33.3,5.3,18,724,Good (680-739)
BOR107605,48,NJ,44200.0,Full-time,Mortgage,42.7,8.8,29,638,Fair (620-679)
BOR107606,51,MN,47600.0,Unemployed,Rent,36.5,2.5,33,792,Very Good (740-799)
BOR107607,47,NC,38900.0,Full-time,Mortgage,25.9,0.6,24,632,Fair (620-679)
BOR107608,21,TN,61600.0,Full-time,Own,32.3,1.1,1,694,Good (680-739)
BOR107609,29,WA,52900.0,Full-time,Mortgage,38.3,4.1,8,665,Fair (620-679)
BOR107610,33,NH,35000.0,Full-time,Rent,33.2,2.0,17,651,Fair (620-679)
BOR107611,31,PA,29600.0,Full-time,Rent,19.2,2.1,8,821,Exceptional (800+)
BOR107612,34,MS,38900.0,Full-time,Rent,46.6,0.1,14,651,Fair (620-679)
BOR107613,52,NJ,31900.0,Part-time,Mortgage,34.2,9.1,30,660,Fair (620-679)
BOR107614,49,VA,42000.0,Self-employed,Mortgage,28.7,7.7,33,637,Fair (620-679)
BOR107615,36,WA,49700.0,Self-employed,Rent,39.1,3.6,18,683,Good (680-739)
BOR107616,48,OH,37200.0,Part-time,Mortgage,27.7,4.9,28,673,Fair (620-679)
BOR107617,45,UT,89700.0,Full-time,Mortgage,17.3,6.3,22,607,Poor (<620)
BOR107618,41,MS,78600.0,Full-time,Rent,32.6,1.4,18,652,Fair (620-679)
BOR107619,55,UT,42100.0,Part-time,Rent,39.3,3.5,35,720,Good (680-739)
BOR107620,33,NH,30200.0,Part-time,Rent,29.9,5.4,14,747,Very Good (740-799)
BOR107621,42,MO,46000.0,Part-time,Rent,30.3,0.2,20,682,Good (680-739)
BOR107622,28,NJ,43900.0,Full-time,Rent,30.7,11.9,7,684,Good (680-739)
BOR107623,29,NV,45300.0,Part-time,Mortgage,31.6,0.9,8,657,Fair (620-679)
BOR107624,25,CA,39000.0,Self-employed,Rent,34.1,1.7,9,647,Fair (620-679)
BOR107625,29,NV,29100.0,Full-time,Mortgage,40.6,2.1,6,620,Fair (620-679)
BOR107626,42,WA,47400.0,Full-time,Mortgage,40.0,0.7,26,579,Poor (<620)
BOR107627,37,MO,39800.0,Self-employed,Rent,52.9,1.8,16,634,Fair (620-679)
BOR107628,38,MI,41400.0,Full-time,Mortgage,50.0,2.4,17,739,Good (680-739)
BOR107629,37,NC,48600.0,Part-time,Own,24.0,0.6,16,652,Fair (620-679)
BOR107630,62,CA,45200.0,Full-time,Mortgage,30.3,5.0,39,658,Fair (620-679)
BOR107631,27,NJ,48200.0,Full-time,Rent,39.8,2.3,4,656,Fair (620-679)
BOR107632,26,NJ,39000.0,Self-employed,Rent,14.7,9.5,9,761,Very Good (740-799)
BOR107633,31,IL,54800.0,Full-time,Own,35.7,0.1,9,620,Fair (620-679)
BOR107634,40,OH,33800.0,Full-time,Rent,24.0,9.1,20,698,Good (680-739)
BOR107635,47,MA,28600.0,Full-time,Own,32.0,0.4,27,676,Fair (620-679)
BOR107636,48,GA,31200.0,Full-time,Own,32.7,1.9,25,684,Good (680-739)
BOR107637,52,NV,34400.0,Full-time,Mortgage,14.9,6.2,30,696,Good (680-739)
BOR107638,40,FL,26100.0,Full-time,Rent,56.8,0.3,17,684,Good (680-739)
BOR107639,36,MA,21800.0,Full-time,Own,27.2,13.1,18,732,Good (680-739)
BOR107640,61,PA,58500.0,Unemployed,Mortgage,46.9,1.1,39,678,Fair (620-679)
BOR107641,19,WA,82700.0,Full-time,Mortgage,16.2,0.8,1,793,Very Good (740-799)
BOR107642,42,AZ,59900.0,Retired,Rent,26.0,0.4,25,683,Good (680-739)
BOR107643,46,IN,37500.0,Full-time,Mortgage,40.4,4.6,23,569,Poor (<620)
BOR107644,63,NJ,21500.0,Self-employed,Rent,30.0,5.1,45,721,Good (680-739)
BOR107645,21,WA,50800.0,Full-time,Own,40.4,2.1,4,705,Good (680-739)
BOR107646,36,PA,22600.0,Full-time,Rent,38.7,5.4,16,682,Good (680-739)
BOR107647,25,VA,44800.0,Full-time,Mortgage,24.1,4.0,2,663,Fair (620-679)
BOR107648,19,MI,32500.0,Full-time,Mortgage,44.6,0.1,1,543,Poor (<620)
BOR107649,39,IN,18000.0,Retired,Mortgage,38.1,0.1,18,553,Poor (<620)
BOR107650,51,NJ,90800.0,Full-time,Rent,17.9,1.3,28,787,Very Good (740-799)
BOR107651,55,MN,26500.0,Full-time,Mortgage,33.4,4.3,37,642,Fair (620-679)
BOR107652,35,NJ,39700.0,Full-time,Own,38.9,4.0,19,743,Very Good (740-799)
BOR107653,49,IL,44000.0,Full-time,Rent,31.3,3.5,26,576,Poor (<620)
BOR107654,39,OH,37700.0,Retired,Other,32.8,0.3,18,612,Poor (<620)
BOR107655,48,TX,57500.0,Full-time,Rent,37.2,6.3,29,724,Good (680-739)
BOR107656,55,AZ,33400.0,Full-time,Other,16.0,3.5,33,673,Fair (620-679)
BOR107657,39,NV,55400.0,Full-time,Mortgage,30.3,4.7,20,715,Good (680-739)
BOR107658,54,MN,53800.0,Full-time,Rent,28.6,1.9,31,679,Fair (620-679)
BOR107659,26,NJ,25100.0,Full-time,Rent,39.9,4.3,7,667,Fair (620-679)
BOR107660,49,PA,51900.0,Full-time,Mortgage,26.7,0.4,31,636,Fair (620-679)
BOR107661,53,LA,29000.0,Self-employed,Own,51.8,5.9,36,602,Poor (<620)
BOR107662,52,TX,27600.0,Retired,Own,26.5,1.7,35,771,Very Good (740-799)
BOR107663,27,MI,53100.0,Full-time,Other,21.1,2.7,6,782,Very Good (740-799)
BOR107664,39,LA,38800.0,Full-time,Rent,44.6,1.2,22,612,Poor (<620)
BOR107665,45,MI,55200.0,Self-employed,Mortgage,38.3,0.7,25,608,Poor (<620)
BOR107666,46,FL,55400.0,Full-time,Rent,36.1,0.8,30,657,Fair (620-679)
BOR107667,42,OH,24500.0,Full-time,Rent,29.8,0.8,19,702,Good (680-739)
BOR107668,58,TN,65100.0,Full-time,Mortgage,28.7,3.6,42,668,Fair (620-679)
BOR107669,25,NY,53000.0,Full-time,Own,36.8,5.5,3,712,Good (680-739)
BOR107670,38,IN,35800.0,Full-time,Rent,26.6,2.6,19,677,Fair (620-679)
BOR107671,21,NJ,43900.0,Retired,Mortgage,50.0,5.3,2,673,Fair (620-679)
BOR107672,48,NC,65900.0,Full-time,Mortgage,34.6,3.5,32,837,Exceptional (800+)
BOR107673,48,OH,40400.0,Full-time,Rent,29.5,3.7,25,646,Fair (620-679)
BOR107674,78,NV,120800.0,Full-time,Mortgage,28.1,4.7,55,787,Very Good (740-799)
BOR107675,53,MI,91200.0,Retired,Rent,20.1,6.4,30,774,Very Good (740-799)
BOR107676,45,WI,49100.0,Full-time,Mortgage,39.3,1.1,22,713,Good (680-739)
BOR107677,44,NJ,42100.0,Full-time,Rent,24.3,19.4,24,555,Poor (<620)
BOR107678,37,FL,42900.0,Full-time,Mortgage,30.7,3.4,14,682,Good (680-739)
BOR107679,43,NJ,35600.0,Retired,Rent,57.5,5.7,20,647,Fair (620-679)
BOR107680,44,WA,49300.0,Full-time,Own,14.0,9.5,23,681,Good (680-739)
BOR107681,19,NJ,63500.0,Unemployed,Own,31.0,4.4,1,611,Poor (<620)
BOR107682,43,NV,25400.0,Full-time,Mortgage,18.3,10.4,26,729,Good (680-739)
BOR107683,42,MS,62300.0,Full-time,Mortgage,26.6,2.2,25,744,Very Good (740-799)
BOR107684,62,MN,71000.0,Full-time,Own,30.6,3.5,43,756,Very Good (740-799)
BOR107685,39,MA,60300.0,Full-time,Rent,19.0,0.6,19,655,Fair (620-679)
BOR107686,32,AZ,44000.0,Unemployed,Rent,36.1,0.4,12,611,Poor (<620)
BOR107687,44,IN,59200.0,Full-time,Rent,46.7,1.0,25,703,Good (680-739)
BOR107688,42,GA,83700.0,Self-employed,Rent,35.3,4.0,20,794,Very Good (740-799)
BOR107689,39,NV,45400.0,Part-time,Mortgage,40.4,1.6,19,685,Good (680-739)
BOR107690,26,LA,47100.0,Full-time,Rent,48.2,2.1,5,709,Good (680-739)
BOR107691,39,OH,121700.0,Full-time,Mortgage,38.1,0.6,22,665,Fair (620-679)
BOR107692,34,MS,53500.0,Self-employed,Mortgage,8.4,13.5,13,647,Fair (620-679)
BOR107693,38,NV,29600.0,Full-time,Own,33.8,10.1,21,723,Good (680-739)
BOR107694,50,NJ,69100.0,Full-time,Mortgage,7.0,1.5,30,673,Fair (620-679)
BOR107695,33,MS,55900.0,Self-employed,Rent,24.8,3.5,14,706,Good (680-739)
BOR107696,38,FL,34700.0,Full-time,Mortgage,17.0,4.7,21,713,Good (680-739)
BOR107697,47,CA,28400.0,Unemployed,Mortgage,34.7,0.8,25,703,Good (680-739)
BOR107698,38,NC,51900.0,Full-time,Own,23.0,0.3,16,716,Good (680-739)
BOR107699,72,AZ,45400.0,Full-time,Mortgage,35.0,1.7,55,625,Fair (620-679)
BOR107700,44,NC,26600.0,Full-time,Rent,39.8,3.3,23,621,Fair (620-679)
BOR107701,26,NM,44800.0,Self-employed,Mortgage,22.4,19.8,10,677,Fair (620-679)
BOR107702,31,OH,43600.0,Unemployed,Own,34.5,4.4,12,679,Fair (620-679)
BOR107703,30,GA,45300.0,Full-time,Rent,5.8,1.9,12,646,Fair (620-679)
BOR107704,31,TN,58200.0,Full-time,Rent,17.1,9.3,15,696,Good (680-739)
BOR107705,47,CA,21100.0,Full-time,Other,44.7,1.9,28,739,Good (680-739)
BOR107706,28,MD,28300.0,Full-time,Own,23.2,1.5,6,757,Very Good (740-799)
BOR107707,37,MI,37500.0,Full-time,Rent,26.7,2.2,21,772,Very Good (740-799)
BOR107708,55,NH,84700.0,Full-time,Mortgage,23.8,0.2,35,595,Poor (<620)
BOR107709,35,MD,135300.0,Full-time,Rent,14.7,0.3,16,604,Poor (<620)
BOR107710,49,TX,46700.0,Full-time,Rent,21.7,15.1,32,661,Fair (620-679)
BOR107711,21,FL,47600.0,Retired,Own,31.9,3.0,1,685,Good (680-739)
BOR107712,37,FL,18000.0,Full-time,Mortgage,28.1,4.9,16,665,Fair (620-679)
BOR107713,30,UT,70100.0,Part-time,Mortgage,42.7,1.9,8,644,Fair (620-679)
BOR107714,45,MO,57100.0,Full-time,Own,25.8,4.0,26,660,Fair (620-679)
BOR107715,29,NJ,53000.0,Full-time,Rent,31.9,3.9,10,711,Good (680-739)
BOR107716,66,PA,26600.0,Retired,Mortgage,26.6,4.1,47,594,Poor (<620)
BOR107717,21,LA,113700.0,Full-time,Rent,41.3,1.6,1,832,Exceptional (800+)
BOR107718,55,PA,92400.0,Self-employed,Rent,17.7,0.5,37,681,Good (680-739)
BOR107719,52,MD,53200.0,Full-time,Mortgage,36.8,2.4,31,748,Very Good (740-799)
BOR107720,45,CO,72900.0,Full-time,Own,36.0,0.7,23,642,Fair (620-679)
BOR107721,42,GA,47700.0,Full-time,Own,23.8,4.2,22,717,Good (680-739)
BOR107722,63,WA,67500.0,Full-time,Mortgage,31.0,2.9,45,687,Good (680-739)
BOR107723,71,IL,25900.0,Full-time,Other,35.9,5.7,51,736,Good (680-739)
BOR107724,39,MI,18000.0,Part-time,Other,25.1,1.4,20,667,Fair (620-679)
BOR107725,43,UT,26300.0,Full-time,Mortgage,24.9,0.3,25,781,Very Good (740-799)
BOR107726,34,MD,32400.0,Self-employed,Mortgage,19.7,0.2,11,583,Poor (<620)
BOR107727,27,NV,34900.0,Full-time,Rent,52.2,2.9,10,742,Very Good (740-799)
BOR107728,47,AZ,57000.0,Full-time,Rent,27.3,0.9,28,688,Good (680-739)
BOR107729,44,OH,41500.0,Full-time,Rent,19.7,0.0,24,614,Poor (<620)
BOR107730,22,MD,46000.0,Full-time,Rent,14.3,0.0,1,807,Exceptional (800+)
BOR107731,46,WA,27400.0,Self-employed,Own,24.0,0.1,28,800,Exceptional (800+)
BOR107732,44,PA,26300.0,Self-employed,Rent,34.7,0.9,22,545,Poor (<620)
BOR107733,34,NJ,47500.0,Full-time,Rent,29.4,0.6,16,691,Good (680-739)
BOR107734,33,TN,36500.0,Unemployed,Mortgage,35.5,1.5,10,726,Good (680-739)
BOR107735,46,WI,46700.0,Full-time,Mortgage,39.2,0.9,25,709,Good (680-739)
BOR107736,60,OH,59600.0,Unemployed,Own,30.5,5.4,42,779,Very Good (740-799)
BOR107737,46,LA,97500.0,Full-time,Mortgage,30.7,3.3,25,765,Very Good (740-799)
BOR107738,50,MI,46200.0,Full-time,Rent,47.7,2.7,34,697,Good (680-739)
BOR107739,31,OH,105500.0,Full-time,Rent,39.4,0.6,14,828,Exceptional (800+)
BOR107740,36,PA,56000.0,Full-time,Mortgage,35.8,6.5,20,741,Very Good (740-799)
BOR107741,48,NV,63600.0,Full-time,Own,28.6,1.3,31,657,Fair (620-679)
BOR107742,25,NC,74900.0,Full-time,Own,38.8,0.1,3,644,Fair (620-679)
BOR107743,43,VA,64500.0,Full-time,Rent,35.5,1.7,21,761,Very Good (740-799)
BOR107744,47,IL,32500.0,Full-time,Other,35.1,4.5,26,628,Fair (620-679)
BOR107745,41,MD,75900.0,Full-time,Mortgage,39.2,5.0,22,653,Fair (620-679)
BOR107746,45,MN,39400.0,Retired,Mortgage,35.3,2.6,26,664,Fair (620-679)
BOR107747,42,NC,53400.0,Retired,Mortgage,16.8,3.7,25,703,Good (680-739)
BOR107748,34,NM,49500.0,Full-time,Rent,32.5,0.2,15,667,Fair (620-679)
BOR107749,27,CA,78000.0,Full-time,Rent,20.8,2.8,7,594,Poor (<620)
BOR107750,40,NY,55700.0,Part-time,Mortgage,38.3,5.7,18,756,Very Good (740-799)
BOR107751,57,MA,25000.0,Self-employed,Rent,16.3,1.2,34,654,Fair (620-679)
BOR107752,53,MD,119500.0,Part-time,Rent,31.7,1.9,34,811,Exceptional (800+)
BOR107753,37,OH,67900.0,Part-time,Own,32.6,1.0,17,700,Good (680-739)
BOR107754,37,AZ,36400.0,Full-time,Own,20.5,2.0,21,762,Very Good (740-799)
BOR107755,36,GA,28000.0,Self-employed,Rent,31.2,6.2,16,721,Good (680-739)
BOR107756,36,AZ,71500.0,Full-time,Rent,39.7,7.8,20,765,Very Good (740-799)
BOR107757,44,IN,29500.0,Full-time,Rent,26.4,14.1,21,717,Good (680-739)
BOR107758,54,UT,66900.0,Full-time,Rent,34.9,0.6,37,695,Good (680-739)
BOR107759,68,NJ,75400.0,Full-time,Own,37.1,4.8,51,751,Very Good (740-799)
BOR107760,31,IN,34800.0,Full-time,Mortgage,21.3,9.5,14,842,Exceptional (800+)
BOR107761,49,MA,33400.0,Full-time,Own,32.4,6.9,29,662,Fair (620-679)
BOR107762,48,GA,37700.0,Full-time,Mortgage,29.9,1.2,27,732,Good (680-739)
BOR107763,37,OH,29900.0,Retired,Rent,31.9,0.5,20,680,Good (680-739)
BOR107764,29,NH,51700.0,Unemployed,Rent,16.0,2.0,7,713,Good (680-739)
BOR107765,44,IL,55100.0,Full-time,Mortgage,17.9,0.1,23,683,Good (680-739)
BOR107766,66,MN,64700.0,Full-time,Mortgage,44.2,6.0,45,540,Poor (<620)
BOR107767,44,NY,32000.0,Full-time,Rent,39.6,0.5,24,667,Fair (620-679)
BOR107768,32,NV,68000.0,Unemployed,Rent,34.2,3.2,9,745,Very Good (740-799)
BOR107769,39,PA,29900.0,Full-time,Own,41.0,5.0,17,630,Fair (620-679)
BOR107770,27,UT,68000.0,Full-time,Rent,18.7,2.9,5,740,Very Good (740-799)
BOR107771,41,MD,23900.0,Full-time,Rent,29.7,1.7,21,692,Good (680-739)
BOR107772,49,FL,94400.0,Full-time,Rent,28.8,4.3,29,668,Fair (620-679)
BOR107773,33,MD,36900.0,Full-time,Other,24.3,2.0,13,739,Good (680-739)
BOR107774,19,TN,61100.0,Self-employed,Rent,20.7,1.7,1,724,Good (680-739)
BOR107775,44,NC,63300.0,Part-time,Rent,45.2,7.3,25,707,Good (680-739)
BOR107776,35,OH,26300.0,Full-time,Rent,25.7,2.5,14,746,Very Good (740-799)
