loan_id,borrower_id,origination_date,origination_state,vintage_quarter,loan_amount,term_months,interest_rate,loan_purpose,origination_channel,current_status,current_balance,days_past_due,is_delinquent,is_closed,last_performance_month
LN509519,BOR109519,2025-12-23,TX,2025Q4,25930.0,48,0.1446,Major Purchase,Online,Current,25527.89,0,False,False,2025-12-01
LN509520,BOR109520,2024-12-24,MD,2024Q4,5810.0,36,0.2116,Home Improvement,Broker,Current,4118.35,0,False,False,2025-12-01
LN509521,BOR109521,2025-01-11,TX,2025Q1,15830.0,36,0.1248,Major Purchase,Online,Current,11193.27,0,False,False,2025-12-01
LN509522,BOR109522,2024-05-22,IL,2024Q2,25890.0,24,0.1063,Medical,Online,Current,4704.39,0,False,False,2025-12-01
LN509523,BOR109523,2025-02-25,NV,2025Q1,6520.0,48,0.1801,Debt Consolidation,Broker,Current,5408.3,0,False,False,2025-12-01
LN509524,BOR109524,2025-06-14,NV,2025Q2,9580.0,48,0.1912,Major Purchase,Online,90DPD,9761.14,90,True,False,2025-10-01
LN509525,BOR109525,2024-08-27,NV,2024Q3,27230.0,36,0.1017,Debt Consolidation,Online,Current,15397.45,0,False,False,2025-12-01
LN509526,BOR109526,2024-01-26,NC,2024Q1,10650.0,36,0.1376,Home Improvement,Online,Current,4045.26,0,False,False,2025-12-01
LN509527,BOR109527,2025-01-11,WA,2025Q1,12660.0,60,0.1458,Debt Consolidation,Broker,Current,10804.26,0,False,False,2025-12-01
LN509528,BOR109528,2025-08-01,MN,2025Q3,12120.0,36,0.094,Auto,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN509529,BOR109529,2025-06-19,NY,2025Q2,7430.0,60,0.1593,Auto,Online,Current,6834.25,0,False,False,2025-12-01
LN509530,BOR109530,2025-02-20,MD,2025Q1,15960.0,60,0.1947,Auto,Branch,Current,14059.6,0,False,False,2025-12-01
LN509531,BOR109531,2024-01-24,FL,2024Q1,27540.0,60,0.2156,Auto,Branch,Current,19854.82,0,False,False,2025-12-01
LN509532,BOR109532,2024-06-12,MS,2024Q2,15560.0,24,0.1715,Auto,Online,Current,3692.49,0,False,False,2025-12-01
LN509533,BOR109533,2025-10-22,TN,2025Q4,26420.0,60,0.1024,Major Purchase,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN509534,BOR109534,2025-09-04,WA,2025Q3,12280.0,48,0.1055,Major Purchase,Broker,Current,11442.04,0,False,False,2025-12-01
LN509535,BOR109535,2025-03-07,VA,2025Q1,16160.0,24,0.1526,Auto,Branch,Current,10016.18,0,False,False,2025-12-01
LN509536,BOR109536,2025-12-23,PA,2025Q4,22870.0,48,0.0739,Major Purchase,Branch,Current,22459.04,0,False,False,2025-12-01
LN509537,BOR109537,2024-08-16,NC,2024Q3,15450.0,48,0.161,Debt Consolidation,Broker,Current,11064.98,0,False,False,2025-12-01
LN509538,BOR109538,2025-09-04,MD,2025Q3,8360.0,36,0.207,Home Improvement,Branch,Paid_Off,0.0,0,False,True,2025-12-01
LN509539,BOR109539,2024-08-12,AZ,2024Q3,9730.0,48,0.243,Debt Consolidation,Broker,60DPD,9739.96,60,True,False,2024-12-01
LN509540,BOR109540,2024-01-06,AZ,2024Q1,14630.0,60,0.2093,Major Purchase,Online,Current,10500.24,0,False,False,2025-12-01
LN509541,BOR109541,2025-12-08,PA,2025Q4,21410.0,36,0.2407,Debt Consolidation,Online,30DPD,21839.45,30,True,False,2025-12-01
LN509542,BOR109542,2025-02-07,MD,2025Q1,12950.0,48,0.0819,Home Improvement,Online,Current,10344.21,0,False,False,2025-12-01
LN509543,BOR109543,2024-08-18,MI,2024Q3,23060.0,48,0.1456,Other,Online,Current,16367.31,0,False,False,2025-12-01
LN509544,BOR109544,2025-02-20,PA,2025Q1,35720.0,24,0.1584,Debt Consolidation,Online,Current,20734.93,0,False,False,2025-12-01
LN509545,BOR109545,2025-02-01,NM,2025Q1,24900.0,60,0.0909,Debt Consolidation,Branch,Current,21136.74,0,False,False,2025-12-01
LN509546,BOR109546,2025-10-06,WA,2025Q4,11300.0,24,0.2462,Home Improvement,Online,30DPD,11155.15,30,True,False,2025-11-01
LN509547,BOR109547,2024-09-05,WA,2024Q3,12090.0,48,0.1589,Major Purchase,Online,Current,8872.64,0,False,False,2025-12-01
LN509548,BOR109548,2025-08-04,NH,2025Q3,27710.0,36,0.0678,Major Purchase,Partner,Current,24189.15,0,False,False,2025-12-01
LN509549,BOR109549,2025-02-03,NC,2025Q1,16140.0,60,0.1633,Debt Consolidation,Online,Current,14070.38,0,False,False,2025-12-01
LN509550,BOR109550,2025-09-18,NM,2025Q3,14340.0,60,0.055,Other,Broker,Current,13501.52,0,False,False,2025-12-01
LN509551,BOR109551,2024-11-27,MD,2024Q4,12860.0,36,0.1325,Home Improvement,Online,Current,8452.38,0,False,False,2025-12-01
LN509552,BOR109552,2024-02-14,TN,2024Q1,9200.0,48,0.0913,Home Improvement,Online,Current,5207.15,0,False,False,2025-12-01
LN509553,BOR109553,2024-12-05,IL,2024Q4,8710.0,24,0.0769,Debt Consolidation,Online,Current,4158.1,0,False,False,2025-12-01
LN509554,BOR109554,2024-08-24,TX,2024Q3,11250.0,60,0.1318,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-03-01
LN509555,BOR109555,2024-02-23,NJ,2024Q1,11220.0,60,0.2105,Debt Consolidation,Branch,Current,8219.43,0,False,False,2025-12-01
LN509556,BOR109556,2025-01-26,CA,2025Q1,19010.0,36,0.1805,Medical,Online,Current,13768.98,0,False,False,2025-12-01
LN509557,BOR109557,2024-02-24,TX,2024Q1,11900.0,36,0.2122,Debt Consolidation,Broker,Paid_Off,0.0,0,False,True,2025-01-01
LN509558,BOR109558,2025-01-09,TN,2025Q1,14170.0,48,0.1722,Home Improvement,Online,Paid_Off,0.0,0,False,True,2025-06-01
LN509559,BOR109559,2025-09-14,MD,2025Q3,11360.0,48,0.1461,Medical,Partner,Current,10644.62,0,False,False,2025-12-01
LN509560,BOR109560,2025-04-24,PA,2025Q2,11910.0,60,0.0842,Home Improvement,Broker,Paid_Off,0.0,0,False,True,2025-12-01
LN509561,BOR109561,2025-09-02,MD,2025Q3,16240.0,36,0.1184,Debt Consolidation,Branch,Current,14705.78,0,False,False,2025-12-01
LN509562,BOR109562,2025-12-12,NM,2025Q4,3590.0,36,0.0559,Debt Consolidation,Online,Current,3498.17,0,False,False,2025-12-01
LN509563,BOR109563,2025-12-21,WI,2025Q4,27440.0,48,0.2708,Auto,Online,60DPD,28059.23,60,True,False,2025-12-01
LN509564,BOR109564,2025-08-19,MN,2025Q3,13000.0,36,0.234,Auto,Branch,Current,11687.6,0,False,False,2025-12-01
LN509565,BOR109565,2025-03-17,MD,2025Q1,8610.0,24,0.1788,Debt Consolidation,Broker,Paid_Off,0.0,0,False,True,2025-12-01
LN509566,BOR109566,2025-04-21,IL,2025Q2,7930.0,60,0.1,Debt Consolidation,Broker,Current,6977.01,0,False,False,2025-12-01
LN509567,BOR109567,2024-08-18,NC,2024Q3,14540.0,36,0.1686,Debt Consolidation,Broker,Current,8574.99,0,False,False,2025-12-01
LN509568,BOR109568,2025-09-18,NM,2025Q3,3280.0,48,0.2282,Auto,Broker,90DPD,3425.8,90,True,False,2025-12-01
LN509569,BOR109569,2025-10-16,IN,2025Q4,26430.0,48,0.1646,Other,Branch,Current,25235.55,0,False,False,2025-12-01
LN509570,BOR109570,2025-02-19,MN,2025Q1,9360.0,36,0.2387,Debt Consolidation,Online,Current,7166.05,0,False,False,2025-12-01
LN509571,BOR109571,2025-11-10,UT,2025Q4,26880.0,36,0.2369,Debt Consolidation,Online,30DPD,26880.85,30,True,False,2025-12-01
LN509572,BOR109572,2025-11-08,IL,2025Q4,18820.0,60,0.0738,Debt Consolidation,Broker,Current,18297.81,0,False,False,2025-12-01
LN509573,BOR109573,2024-08-27,NC,2024Q3,13390.0,60,0.1802,Home Improvement,Broker,Current,10718.98,0,False,False,2025-12-01
LN509574,BOR109574,2025-06-10,IN,2025Q2,20600.0,48,0.1643,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN509575,BOR109575,2024-10-19,CA,2024Q4,10220.0,24,0.1746,Debt Consolidation,Online,Current,4252.74,0,False,False,2025-12-01
LN509576,BOR109576,2025-09-11,MA,2025Q3,12110.0,36,0.1752,Major Purchase,Partner,Paid_Off,0.0,0,False,True,2025-12-01
LN509577,BOR109577,2025-01-20,NV,2025Q1,34830.0,60,0.2426,Home Improvement,Online,Paid_Off,0.0,0,False,True,2025-08-01
LN509578,BOR109578,2025-09-08,TN,2025Q3,19210.0,36,0.1798,Other,Online,Current,17547.25,0,False,False,2025-12-01
LN509579,BOR109579,2024-11-15,GA,2024Q4,21420.0,24,0.1481,Medical,Branch,Current,9696.26,0,False,False,2025-12-01
LN509580,BOR109580,2025-03-12,MD,2025Q1,13840.0,60,0.1031,Debt Consolidation,Online,Current,11997.26,0,False,False,2025-12-01
LN509581,BOR109581,2025-03-02,NY,2025Q1,8950.0,24,0.0884,Home Improvement,Online,Current,5411.39,0,False,False,2025-12-01
LN509582,BOR109582,2025-04-12,LA,2025Q2,12960.0,36,0.2266,Debt Consolidation,Branch,30DPD,11857.5,30,True,False,2025-09-01
LN509583,BOR109583,2025-10-16,FL,2025Q4,7760.0,36,0.1066,Debt Consolidation,Online,Current,7203.49,0,False,False,2025-12-01
LN509584,BOR109584,2025-02-11,LA,2025Q1,6650.0,36,0.105,Auto,Partner,Current,4834.48,0,False,False,2025-12-01
LN509585,BOR109585,2025-10-13,WA,2025Q4,14380.0,48,0.2048,Other,Online,Current,13782.36,0,False,False,2025-12-01
LN509586,BOR109586,2024-03-14,NJ,2024Q1,9600.0,24,0.1283,Major Purchase,Partner,Current,896.75,0,False,False,2025-12-01
LN509587,BOR109587,2024-03-12,WA,2024Q1,17530.0,36,0.1622,Debt Consolidation,Online,Current,7837.27,0,False,False,2025-12-01
LN509588,BOR109588,2025-04-11,PA,2025Q2,10320.0,36,0.1672,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-09-01
LN509589,BOR109589,2025-06-13,NJ,2025Q2,5730.0,60,0.1236,Medical,Online,Current,5228.27,0,False,False,2025-12-01
LN509590,BOR109590,2024-12-04,NV,2024Q4,19860.0,24,0.2436,Home Improvement,Partner,30DPD,17526.68,30,True,False,2025-04-01
LN509591,BOR109591,2024-04-24,MN,2024Q2,19280.0,60,0.0909,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2024-10-01
LN509592,BOR109592,2025-09-16,PA,2025Q3,18140.0,60,0.2603,Auto,Online,Current,17520.39,0,False,False,2025-12-01
LN509593,BOR109593,2024-08-24,MO,2024Q3,11450.0,24,0.1335,Medical,Partner,Current,3659.0,0,False,False,2025-12-01
LN509594,BOR109594,2024-12-05,LA,2024Q4,25140.0,36,0.1366,Other,Broker,Paid_Off,0.0,0,False,True,2025-11-01
LN509595,BOR109595,2024-10-24,NV,2024Q4,13190.0,24,0.1224,Debt Consolidation,Broker,Paid_Off,0.0,0,False,True,2025-12-01
LN509596,BOR109596,2024-06-27,NJ,2024Q2,14740.0,48,0.2132,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN509597,BOR109597,2025-10-16,TX,2025Q4,18070.0,60,0.1275,Home Improvement,Online,Current,17412.52,0,False,False,2025-12-01
LN509598,BOR109598,2024-05-18,MS,2024Q2,7520.0,60,0.1769,Auto,Broker,Current,5701.73,0,False,False,2025-12-01
LN509599,BOR109599,2024-09-21,MI,2024Q3,14010.0,48,0.2494,Home Improvement,Broker,60DPD,12618.77,60,True,False,2025-08-01
LN509600,BOR109600,2025-07-10,NC,2025Q3,13420.0,60,0.228,Debt Consolidation,Online,Default,14070.69,120,True,True,2025-11-01
LN509601,BOR109601,2025-03-08,CO,2025Q1,18200.0,36,0.1474,Home Improvement,Branch,Current,13918.29,0,False,False,2025-12-01
LN509602,BOR109602,2024-01-11,OH,2024Q1,16970.0,60,0.2638,Debt Consolidation,Broker,60DPD,13906.12,60,True,False,2025-11-01
LN509603,BOR109603,2025-04-05,NV,2025Q2,25530.0,36,0.1056,Debt Consolidation,Online,Current,19881.46,0,False,False,2025-12-01
LN509604,BOR109604,2025-07-07,TX,2025Q3,30840.0,48,0.0932,Major Purchase,Broker,Current,27581.55,0,False,False,2025-12-01
LN509605,BOR109605,2024-09-18,WI,2024Q3,12020.0,24,0.08,Debt Consolidation,Partner,Current,4221.47,0,False,False,2025-12-01
LN509606,BOR109606,2025-08-15,UT,2025Q3,5380.0,24,0.0982,Auto,Online,Current,4344.27,0,False,False,2025-12-01
LN509607,BOR109607,2025-05-25,NH,2025Q2,4900.0,36,0.1768,Auto,Broker,Current,4022.4,0,False,False,2025-12-01
LN509608,BOR109608,2025-01-09,MS,2025Q1,24420.0,48,0.2153,Auto,Online,90DPD,24711.06,90,True,False,2025-06-01
LN509609,BOR109609,2025-01-19,LA,2025Q1,8370.0,24,0.2935,Other,Branch,Default,7212.79,120,True,True,2025-10-01
LN509610,BOR109610,2025-04-11,OH,2025Q2,11930.0,48,0.1879,Auto,Broker,Current,10314.14,0,False,False,2025-12-01
LN509611,BOR109611,2024-08-25,UT,2024Q3,23460.0,60,0.0801,Home Improvement,Branch,Current,17733.85,0,False,False,2025-12-01
LN509612,BOR109612,2024-05-22,MS,2024Q2,15670.0,24,0.22,Auto,Online,90DPD,11811.39,90,True,False,2025-03-01
LN509613,BOR109613,2024-11-12,AZ,2024Q4,42370.0,24,0.1834,Home Improvement,Broker,Current,19542.47,0,False,False,2025-12-01
LN509614,BOR109614,2024-01-20,NJ,2024Q1,22090.0,60,0.1637,Other,Broker,Paid_Off,0.0,0,False,True,2024-09-01
LN509615,BOR109615,2024-05-12,FL,2024Q2,10610.0,36,0.1666,Other,Broker,Paid_Off,0.0,0,False,True,2025-07-01
LN509616,BOR109616,2024-10-26,MA,2024Q4,10220.0,36,0.1014,Other,Partner,Current,6334.09,0,False,False,2025-12-01
LN509617,BOR109617,2024-01-24,MD,2024Q1,22380.0,48,0.2524,Major Purchase,Online,90DPD,17927.91,90,True,False,2025-08-01
LN509618,BOR109618,2025-09-09,NJ,2025Q3,11930.0,48,0.2482,Home Improvement,Branch,60DPD,12274.82,60,True,False,2025-11-01
LN509619,BOR109619,2024-09-16,NJ,2024Q3,19930.0,36,0.0795,Home Improvement,Online,Current,11653.94,0,False,False,2025-12-01
LN509620,BOR109620,2024-10-04,MA,2024Q4,34530.0,48,0.0975,Home Improvement,Online,Current,25141.44,0,False,False,2025-12-01
LN509621,BOR109621,2025-11-07,CA,2025Q4,7610.0,36,0.1897,Debt Consolidation,Online,Paid_Off,0.0,0,False,True,2025-12-01
LN509622,BOR109622,2025-08-18,UT,2025Q3,8400.0,24,0.0975,Major Purchase,Online,Current,6781.92,0,False,False,2025-12-01
LN509623,BOR109623,2024-10-01,GA,2024Q4,6760.0,24,0.2255,Medical,Broker,30DPD,4108.47,30,True,False,2025-09-01
LN509624,BOR109624,2024-07-07,NY,2024Q3,7030.0,36,0.1277,Home Improvement,Broker,Paid_Off,0.0,0,False,True,2025-02-01
LN509625,BOR109625,2025-10-07,CA,2025Q4,9620.0,36,0.154,Medical,Branch,Current,8976.07,0,False,False,2025-12-01
LN509626,BOR109626,2024-10-23,LA,2024Q4,12070.0,48,0.1222,Medical,Online,Current,8907.07,0,False,False,2025-12-01
LN509627,BOR109627,2024-02-01,LA,2024Q1,10950.0,48,0.267,Debt Consolidation,Online,Default,9258.32,120,True,True,2025-08-01
LN509628,BOR109628,2024-11-23,FL,2024Q4,15400.0,48,0.1635,Major Purchase,Online,30DPD,14415.16,30,True,False,2025-04-01
LN509629,BOR109629,2024-12-27,NY,2024Q4,12230.0,24,0.115,Debt Consolidation,Online,Current,5953.61,0,False,False,2025-12-01
LN509630,BOR109630,2025-03-19,NJ,2025Q1,22380.0,60,0.1695,Home Improvement,Broker,Paid_Off,0.0,0,False,True,2025-07-01
LN509631,BOR109631,2024-08-05,PA,2024Q3,50000.0,60,0.1132,Auto,Online,Paid_Off,0.0,0,False,True,2025-11-01
LN509632,BOR109632,2025-08-07,WI,2025Q3,12980.0,36,0.1027,Debt Consolidation,Branch,Current,11406.33,0,False,False,2025-12-01
LN509633,BOR109633,2024-11-05,TX,2024Q4,10990.0,36,0.2178,Other,Partner,90DPD,10893.27,90,True,False,2025-04-01
LN509634,BOR109634,2025-01-23,AZ,2025Q1,9310.0,36,0.1029,Auto,Online,Current,6518.63,0,False,False,2025-12-01
LN509635,BOR109635,2025-05-20,MI,2025Q2,6190.0,36,0.2219,Major Purchase,Broker,Current,5143.78,0,False,False,2025-12-01
LN509636,BOR109636,2025-08-03,VA,2025Q3,10340.0,36,0.1468,Auto,Broker,Current,9159.84,0,False,False,2025-12-01
LN509637,BOR109637,2024-08-26,NJ,2024Q3,14920.0,36,0.1131,Other,Online,Paid_Off,0.0,0,False,True,2025-09-01
LN509638,BOR109638,2024-01-02,PA,2024Q1,13330.0,48,0.2038,Debt Consolidation,Online,Current,7993.89,0,False,False,2025-12-01
LN509639,BOR109639,2024-04-05,IL,2024Q2,33340.0,36,0.1211,Major Purchase,Broker,Current,15367.01,0,False,False,2025-12-01
LN509640,BOR109640,2025-02-27,TX,2025Q1,17690.0,36,0.1982,Other,Online,Current,13342.94,0,False,False,2025-12-01
LN509641,BOR109641,2024-01-06,FL,2024Q1,25570.0,48,0.1962,Major Purchase,Online,60DPD,21150.88,60,True,False,2025-03-01
LN509642,BOR109642,2024-12-20,NH,2024Q4,11380.0,36,0.1357,Home Improvement,Branch,Current,7790.38,0,False,False,2025-12-01
LN509643,BOR109643,2024-08-10,GA,2024Q3,6430.0,24,0.2263,Other,Online,Current,2181.44,0,False,False,2025-12-01
LN509644,BOR109644,2024-08-12,GA,2024Q3,20950.0,36,0.2078,Debt Consolidation,Online,Current,12648.66,0,False,False,2025-12-01
LN509645,BOR109645,2025-06-14,NY,2025Q2,21830.0,48,0.1247,Medical,Partner,Current,19280.11,0,False,False,2025-12-01
LN509646,BOR109646,2025-04-13,CO,2025Q2,8410.0,36,0.1282,Home Improvement,Online,Current,6598.83,0,False,False,2025-12-01
LN509647,BOR109647,2024-12-03,MS,2024Q4,5290.0,60,0.2487,Debt Consolidation,Branch,60DPD,5160.4,60,True,False,2025-08-01
LN509648,BOR109648,2024-01-04,MN,2024Q1,6000.0,60,0.1163,Home Improvement,Online,Paid_Off,0.0,0,False,True,2024-09-01
LN509649,BOR109649,2025-12-02,TN,2025Q4,23040.0,36,0.1817,Auto,Online,Current,22553.94,0,False,False,2025-12-01
LN509650,BOR109650,2025-12-23,NV,2025Q4,14880.0,60,0.2314,Debt Consolidation,Branch,90DPD,15166.94,90,True,False,2025-12-01
LN509651,BOR109651,2024-06-01,NJ,2024Q2,13190.0,36,0.2757,Debt Consolidation,Branch,Current,7564.23,0,False,False,2025-12-01
LN509652,BOR109652,2025-04-23,LA,2025Q2,20140.0,60,0.1058,Debt Consolidation,Branch,Current,17751.91,0,False,False,2025-12-01
LN509653,BOR109653,2025-10-27,MN,2025Q4,12360.0,36,0.2243,Other,Online,Current,11614.96,0,False,False,2025-12-01
LN509654,BOR109654,2025-03-09,CA,2025Q1,5980.0,36,0.205,Debt Consolidation,Online,60DPD,6060.27,60,True,False,2025-05-01
LN509655,BOR109655,2025-08-18,WA,2025Q3,10370.0,48,0.1203,Auto,Broker,Current,9506.51,0,False,False,2025-12-01
LN509656,BOR109656,2024-06-18,OH,2024Q2,50000.0,48,0.1216,Debt Consolidation,Online,Current,33040.09,0,False,False,2025-12-01
LN509657,BOR109657,2025-07-25,TX,2025Q3,26060.0,36,0.2106,Auto,Branch,30DPD,24885.59,30,True,False,2025-10-01
LN509658,BOR109658,2024-10-01,NV,2024Q4,16800.0,60,0.0981,Medical,Online,Current,13335.44,0,False,False,2025-12-01
LN509659,BOR109659,2025-05-21,CA,2025Q2,9820.0,36,0.0755,Home Improvement,Broker,Current,7825.24,0,False,False,2025-12-01
LN509660,BOR109660,2024-06-24,MD,2024Q2,17660.0,48,0.1019,Auto,Broker,Current,11511.77,0,False,False,2025-12-01
LN509661,BOR109661,2024-01-25,NH,2024Q1,24080.0,60,0.1063,Debt Consolidation,Broker,Paid_Off,0.0,0,False,True,2024-11-01
LN509662,BOR109662,2024-02-02,VA,2024Q1,17290.0,36,0.14,Auto,Online,Current,7089.72,0,False,False,2025-12-01
LN509663,BOR109663,2025-07-11,MI,2025Q3,14080.0,36,0.1965,Debt Consolidation,Branch,Paid_Off,0.0,0,False,True,2025-11-01
LN509664,BOR109664,2025-12-22,TN,2025Q4,11770.0,60,0.1591,Auto,Online,Current,11640.39,0,False,False,2025-12-01
LN509665,BOR109665,2024-05-22,NV,2024Q2,24780.0,24,0.1318,Debt Consolidation,Online,Current,4593.96,0,False,False,2025-12-01
LN509666,BOR109666,2024-01-09,OH,2024Q1,14230.0,48,0.2417,Auto,Branch,Current,8785.91,0,False,False,2025-12-01
LN509667,BOR109667,2024-08-27,OH,2024Q3,12710.0,36,0.198,Debt Consolidation,Online,Current,7629.57,0,False,False,2025-12-01
LN509668,BOR109668,2025-09-13,TN,2025Q3,12900.0,36,0.2378,Debt Consolidation,Online,90DPD,13418.13,90,True,False,2025-12-01
LN509669,BOR109669,2024-06-14,NM,2024Q2,10510.0,24,0.1326,Home Improvement,Partner,Current,2423.79,0,False,False,2025-12-01
LN509670,BOR109670,2024-11-17,GA,2024Q4,15520.0,60,0.167,Debt Consolidation,Online,Current,12954.85,0,False,False,2025-12-01
LN509671,BOR109671,2024-11-22,MI,2024Q4,5830.0,48,0.2056,Auto,Online,Current,4587.86,0,False,False,2025-12-01
LN509672,BOR109672,2025-10-09,NH,2025Q4,10480.0,36,0.1317,Other,Online,Current,9755.25,0,False,False,2025-12-01
LN509673,BOR109673,2024-06-27,PA,2024Q2,9650.0,60,0.2413,Debt Consolidation,Broker,Current,7722.7,0,False,False,2025-12-01
LN509674,BOR109674,2025-09-15,TX,2025Q3,20220.0,36,0.2062,Medical,Partner,Current,18535.59,0,False,False,2025-12-01
LN509675,BOR109675,2025-09-20,MA,2025Q3,17070.0,60,0.1021,Home Improvement,Broker,Current,16181.89,0,False,False,2025-12-01
LN509676,BOR109676,2024-02-19,CA,2024Q1,47280.0,24,0.1045,Other,Branch,Current,2172.52,0,False,False,2025-12-01
LN509677,BOR109677,2025-05-01,PA,2025Q2,12450.0,60,0.2052,Other,Online,30DPD,11759.2,30,True,False,2025-12-01
LN509678,BOR109678,2024-04-23,TN,2024Q2,20430.0,60,0.1711,Major Purchase,Online,Current,15144.78,0,False,False,2025-12-01
LN509679,BOR109679,2025-04-22,IN,2025Q2,5210.0,60,0.2163,Major Purchase,Online,Current,4736.9,0,False,False,2025-12-01
LN509680,BOR109680,2024-02-24,WA,2024Q1,13880.0,24,0.182,Home Improvement,Online,Current,683.88,0,False,False,2025-12-01
LN509681,BOR109681,2025-06-03,MI,2025Q2,10280.0,36,0.1716,Auto,Online,Current,8669.95,0,False,False,2025-12-01
LN509682,BOR109682,2024-01-06,MA,2024Q1,7510.0,48,0.1378,Medical,Broker,Current,4266.41,0,False,False,2025-12-01
LN509683,BOR109683,2024-08-26,IN,2024Q3,15610.0,48,0.1464,Debt Consolidation,Branch,Current,11084.89,0,False,False,2025-12-01
LN509684,BOR109684,2025-05-23,NV,2025Q2,33410.0,60,0.1573,Medical,Broker,Current,30312.84,0,False,False,2025-12-01
LN509685,BOR109685,2025-02-24,MN,2025Q1,16800.0,48,0.2025,Home Improvement,Partner,Current,14045.71,0,False,False,2025-12-01
LN509686,BOR109686,2024-04-13,IN,2024Q2,6830.0,36,0.1254,Debt Consolidation,Branch,Current,3158.79,0,False,False,2025-12-01
LN509687,BOR109687,2025-04-09,LA,2025Q2,5120.0,36,0.1326,Debt Consolidation,Broker,Current,4023.25,0,False,False,2025-12-01
LN509688,BOR109688,2025-10-06,NV,2025Q4,15410.0,60,0.1348,Debt Consolidation,Online,Current,14859.92,0,False,False,2025-12-01
LN509689,BOR109689,2025-02-18,NY,2025Q1,10370.0,36,0.208,Debt Consolidation,Online,Current,7850.42,0,False,False,2025-12-01
LN509690,BOR109690,2024-02-08,UT,2024Q1,7270.0,36,0.112,Auto,Online,Current,2909.47,0,False,False,2025-12-01
LN509691,BOR109691,2025-02-27,LA,2025Q1,19340.0,60,0.2114,Other,Branch,30DPD,18911.57,30,True,False,2025-06-01
LN509692,BOR109692,2024-02-27,NC,2024Q1,26870.0,60,0.2024,Debt Consolidation,Online,Current,19574.51,0,False,False,2025-12-01
LN509693,BOR109693,2024-02-09,CA,2024Q1,6340.0,36,0.1988,Debt Consolidation,Partner,Current,2730.88,0,False,False,2025-12-01
LN509694,BOR109694,2024-05-02,TN,2024Q2,23000.0,24,0.215,Other,Online,90DPD,9258.08,90,True,False,2025-11-01
LN509695,BOR109695,2024-11-21,NJ,2024Q4,9910.0,24,0.1566,Auto,Online,Current,4506.36,0,False,False,2025-12-01
LN509696,BOR109696,2024-02-20,CO,2024Q1,13300.0,60,0.1582,Debt Consolidation,Online,Current,9385.07,0,False,False,2025-12-01
LN509697,BOR109697,2025-02-09,WA,2025Q1,23650.0,48,0.2613,Home Improvement,Online,30DPD,20959.71,30,True,False,2025-12-01
LN509698,BOR109698,2024-06-02,TX,2024Q2,9230.0,36,0.1456,Major Purchase,Broker,Current,4857.95,0,False,False,2025-12-01
LN509699,BOR109699,2024-03-14,OH,2024Q1,13300.0,36,0.2533,Major Purchase,Branch,60DPD,11617.85,60,True,False,2024-12-01
LN509700,BOR109700,2025-04-26,LA,2025Q2,8610.0,48,0.0728,Debt Consolidation,Online,Current,7180.06,0,False,False,2025-12-01
LN509701,BOR109701,2024-05-26,CA,2024Q2,16520.0,36,0.1414,Home Improvement,Online,Paid_Off,0.0,0,False,True,2025-09-01
